url,domain,pais,source,label
https://docs.open-metadata.org/latest/connectors/pipeline/dbtcloud,docs.open-metadata.org,Brasil,url,0
https://suporte.philco.com.br/hc/pt-br/p/acompanhar-compras,suporte.philco.com.br,Brasil,url,0
https://www.fabriforloja.com.br/carrinho/produto/300142180/adicionar,fabriforloja.com.br,Brasil,url,0
https://xvideo-sexo.com/category/bizarro-porno/page/5,xvideo-sexo.com,Brasil,url,0
https://weifansub.com.br/2026/02/08/how-dare-you,weifansub.com.br,Brasil,url,0
https://todospelaeducacao.org.br/noticias/2026/03/27,todospelaeducacao.org.br,Brasil,url,0
https://101livros.com/zhanryi/1-aventura/page/28,101livros.com,Brasil,url,0
https://www.versiculos.com.br/biblia/arc/1-samuel/24,versiculos.com.br,Brasil,url,0
https://www.supergloss.com.br/animale-1?grid=2,supergloss.com.br,Brasil,url,0
https://www.upbaby.com.br/153?map=productClusterIds,upbaby.com.br,Brasil,url,0
https://www.montezzi.com.br/imovel-detalhe.php?codimo=2667,montezzi.com.br,Brasil,url,0
https://www.gringamx.com/busca?busca=bel+parts+series+silver,gringamx.com,Brasil,url,0
https://sportpix.club/campeonatos?id=1462,sportpix.club,Brasil,url,0
https://capascelular.com/image/cache/catalog/SAS8548W/SAS8548W-500x500.jpg,capascelular.com,Brasil,url,0
https://www.lojade199online.com.br/wishlist/index/add/product/21277,lojade199online.com.br,Brasil,url,0
http://www.seplad.pa.gov.br/wp-content/uploads/2025/09/Edital-DOE-18_09_25.pdf,seplad.pa.gov.br,Brasil,url,0
https://anpof.org.br/publicacoes/wlib/arqs/publicacoes/117.pdf,anpof.org.br,Brasil,url,0
https://tramandai.rs.gov.br/licitacoes.php?page=4&offset=45,tramandai.rs.gov.br,Brasil,url,0
https://www.imobiliariavalentini.com.br/imoveis_detalhes.php?id=1317,imobiliariavalentini.com.br,Brasil,url,0
https://artesclub.com.br/elementos_graficos?tipo=Efeitos&pagina=7,artesclub.com.br,Brasil,url,0
https://samues.com.br/edital-processo-seletivo-ver.php?codigo_edital=526,samues.com.br,Brasil,url,0
https://pucpr.gupy.io/jobs/11327196?jobBoardSource=gupy_public_page,pucpr.gupy.io,Brasil,url,0
https://www.sousavip.com.br/loja/redirect_cart_service.php?loja=1360034,sousavip.com.br,Brasil,url,0
https://www.clearview.com.br/blog/post/6/como-fazer-um-controle-de-gestao-financeira-mais-eficiente,clearview.com.br,Brasil,url,0
https://data.guiadoinvestidor.com.br/agenda-dividendos/rankings/criptos/maior-queda-30d,data.guiadoinvestidor.com.br,Brasil,url,0
https://coisasdojapao.com/wp-content/uploads/2024/11/rita-lacerda-e-luciana-angeiras.webp,coisasdojapao.com,Brasil,url,0
https://urban92cars.com.br/carros/gm-chevrolet/onix-hatch-lt-1-0-8v-flexpower-5p-mec/2017/958906,urban92cars.com.br,Brasil,url,0
https://www.samello.com.br/sapatenis-masculino-vittorio-comfort-batidomouro-samello-11-3016501-1106,samello.com.br,Brasil,url,0
https://pogeek.com/rtx-4070-ti-super-e-boa-desempenho-especificacoes-e-comparacao,pogeek.com,Brasil,url,0
https://spyleiloes.com.br/leilao/520164/ed-residencial-dom-gabriel-ii-apartamento,spyleiloes.com.br,Brasil,url,0
https://www.internacional.com.br/clube/titulos/campeao-da-copa-do-mundo-de-clubes-fifa-no-japao,internacional.com.br,Brasil,url,0
https://www.exporevestir.com.br/noticias/central-da-arquitetura-encerra-programacao-com-chave-de-ouro,exporevestir.com.br,Brasil,url,0
https://bipp.sistematutor.com.br/adicionar/combo-bipp-prime-psiquiatria-intervencionista,bipp.sistematutor.com.br,Brasil,url,0
http://www.siaapm.cultura.mg.gov.br/modules/brtacervo2/brtacervo.php?cid=1765,siaapm.cultura.mg.gov.br,Brasil,url,0
https://www.ateliealemarques.com.br/tecidos/floral/?sort_by=alpha-ascending,ateliealemarques.com.br,Brasil,url,0
https://www.vagasexclusivespe.com/p/sobre-o-site.html?m=1,vagasexclusivespe.com,Brasil,url,0
https://saberes.senado.leg.br/course/view.php?id=3207,saberes.senado.leg.br,Brasil,url,0
https://www.maximumshop.com.br/carrinho/produto/69685529/atualizar/2/1,maximumshop.com.br,Brasil,url,0
https://www.tavernareal.com/loja/cartService.php?loja=1041703&acao=incluir&IdProd=7500,tavernareal.com,Brasil,url,0
https://outletpremium.com.br/br/brasilia/vitrine/72271/any-any/pijama-longo-feminino,outletpremium.com.br,Brasil,url,0
https://imoveiscamila.com.br/pt/pesquisa/negotiation_type:buy+real_estate_type:apartment?page=10&order=newer,imoveiscamila.com.br,Brasil,url,0
https://specieslink.net/col?page=9&,specieslink.net,Brasil,url,0
https://www.astrodistribuidora.com/wishlist/index/add/product/70/form_key/mYRPZS46Xn4dL2a2,astrodistribuidora.com,Brasil,url,0
https://www.pzama.com.br/pijamas/composicao/100-algodao?sorting%5Bbestseller%5D=asc&page=7,pzama.com.br,Brasil,url,0
https://www.goinfra.go.gov.br/img_large/9796/800/600/0.jpg,goinfra.go.gov.br,Brasil,url,0
https://sp.loja.sebrae.com.br/catalog/category/view/s/destaques/id/15,sp.loja.sebrae.com.br,Brasil,url,0
https://www.superesporte10.com.br/2022/competicoes-index.php?sistema=competicoes-noticia&competicao=143&noticia=2709,superesporte10.com.br,Brasil,url,0
https://www.chesshotel.com/es/settings/1,chesshotel.com,Brasil,url,0
https://atacadolibardi.com.br/media/resize/1920x1080/pasta/2/a0cd0829ed83e05c56826435a95828e5d4b22b16.jpg,atacadolibardi.com.br,Brasil,url,0
https://lojacorato.com/cdn/shop/files/Carrinho_Multiuso_2_1024x.png?v=1757612338,lojacorato.com,Brasil,url,0
http://www.gabrielexcelencia.net.br/upload/DECRETODEHOMOLOGA__OTESTESELETIVODEFARTURADOPIAU_151772457796.pdf,gabrielexcelencia.net.br,Brasil,url,0
https://lecoeurbaby.com.br/loja/page/10/?filter_tamanho=g-6-a-9m,lecoeurbaby.com.br,Brasil,url,0
https://www.rambourg.com.br/sapato-mocassim-argentino-em-couro-sola-de-couro-com-absolut-cafe-10670abscafe,rambourg.com.br,Brasil,url,0
https://www.ferricelli.com.br/cdn-cgi/content?id=.mCqvzlNlaUFPQvCpvKiwdBabOm74O4aqR8R1A3yiKo-1780477473.8946216-1.0.1.1-d4Goz8tlhDupWch96Qp2KC.upXallBIEmDHQ6ra8Xdo,ferricelli.com.br,Brasil,url,0
https://forum.heypikachu.com/template/NamlServlet.jtp?macro=macro_viewer&id=title%21nabble%3Autilities.naml&base=nabble.view.web.template.ServletNamespace&breadcrumbs=start_registration_page%21nabble%3Aregister.naml,forum.heypikachu.com,Brasil,url,0
https://felicitanegocios.com.br/venda/residencial_comercial/?categoriagrupo=residencial_comercial&finalidade=venda&cidadebairro%5B%5D=&valorvenda=0%2C7699999&valorlocacao=0%2C11000&valorvenda=0%2C7699999&area=0%2C509&caract%5B%5D=VistaMar&codigo=&ordenar=relevancia&pagina=1,felicitanegocios.com.br,Brasil,url,0
"https://www.imobiliariajoaocosta.com.br/comprar/Palho%C3%A7a/Ponte-do-Imaruim/Casa?set=s%3D%3Eut(n,s)&update=s%3D%3EOo(n,s)&asReadonly=function%20()%20%7B%20%5Bnative%20code%5D%20%7D",imobiliariajoaocosta.com.br,Brasil,url,0
http://www.racoesfazendeiro.com.br/ver_produto_racoes_fazendeiro_racoes_equinos_bovinos_suinos_ovinos_caprinos_aves_peixes_coelho_por_categoria.php?id_subcat=1766,racoesfazendeiro.com.br,Brasil,url,0
https://www.expodireto.cotrijal.com.br/imprensa/noticia/4880/imprensa/extranet/thumbnail/resize/800/gallery/19234.jpg,expodireto.cotrijal.com.br,Brasil,url,0
https://bibliaccb.com.br/livro/mat/25?v=13,bibliaccb.com.br,Brasil,url,0
https://selounicef.org.br/sites/default/files/2026-05/WhatsApp%20Image%202026-05-22%20at%2018.54.53_1.jpeg,selounicef.org.br,Brasil,url,0
"https://www.peepou.com.br/saias/midi/1163/de-100-a-199?O=OrderByReleaseDateDESC&PS=16&map=c,c,productClusterIds,priceFrom",peepou.com.br,Brasil,url,0
https://educandoludico.com/produto/%F0%9F%87%A7%F0%9F%87%B7%F0%9F%94%A5-painel-de-porta-nosso-arraia-ja-e-campeao-%F0%9F%94%A5%F0%9F%87%A7%F0%9F%87%B7/?add-to-cart=1458,educandoludico.com,Brasil,url,0
https://www.meugerador.com.br/collections/kit-solar-hibrido-com-bateria/products/kit-energia-solar-hibrido-800kwh-mes-6-20kwp-10-painel-bifacial-sunova-620w-inversor-deye-5kw-110-220v-bateria-dyness-5-12kwh?_pos=8&_fid=374b0847a&_ss=c,meugerador.com.br,Brasil,url,0
https://blogdaboitempo.com.br/2022/12/08/o-melhor-da-tv-radio-e-blog-boitempo-em-2022/?share=facebook,blogdaboitempo.com.br,Brasil,url,0
https://www.finistore.com.br/cola-bast%C3%A3o-colorida-tubes-10g---fini/cola-bastao-colorida-tubes-10gr/MD55500678.html,finistore.com.br,Brasil,url,0
https://www.ilancasa.com.br/image/cache/data/produtos/dormitorios/1223/50615-dorm-casal-1223-castanho-interno2-500x500.webp,ilancasa.com.br,Brasil,url,0
https://megacerto.com/collections/acessorios/products/carregador-portatil-universal-para-todo-celular-power-bank,megacerto.com,Brasil,url,0
https://www.juicysantos.com.br/novo-na-regiao/no-guaruja-cineclube-casa3-cria-espaco-gratuito-de-encontro-e-cinema-brasileiro/?utm_campaign=lateralmateria,juicysantos.com.br,Brasil,url,0
https://www.getsetparts.com.br/rele-30-amp-varias-aplicacoes-amarelo-land-rover-defender-1987-2001-discovery-1-1989-1999-ywb10027l-marca-allmakes.html,getsetparts.com.br,Brasil,url,0
https://pixbingobr.com/modalidade/game?partner=mg&game=Mines&p=https://game.api-mg.com/mines_api/load_game.aspx?game=Mines,pixbingobr.com,Brasil,url,0
https://www.bnb.gov.br/documents/45839/9681040/Publica%C3%A7%C3%A3o+no+Di%C3%A1rio+Oficial+da+Uni%C3%A3o+de+13-05-2026%2C+p%C3%A1gina+106+-+RFI+2026-002.pdf/ed2038d2-f093-a9ef-fe74-0e76df0646df?version=1.0&t=1778675793351&download=true,bnb.gov.br,Brasil,url,0
https://imcal.com.br/media/36/36/63/w.1000/h.875/q.80/fit.crop/fm.pjpg/pt-brbuffet-dun-latj6.png,imcal.com.br,Brasil,url,0
"https://chicoautomoveis.com/wp-json/altimus/v1/whatsapp?text=Olá,_estou_no_site_da_Chico_Automóveis_e_gostaria_de_mais_informações!_*Mitsubishi_Pajero_SPORT_LEGEND_2.4_4X4_DIESEL_AUT_–_7_LUGARES_2025*_https://chicoautomoveis.com/veiculos/mitsubishi-pajero-sport-legend-2-4-4x4-diesel-aut-7-lugares-preta-2024-2025",chicoautomoveis.com,Brasil,url,0
https://www.rolnews.com.br/noticia/nota-legal-rondoniense-premia-oito-consumidores-com-r-100-mil-durante-rondonia-rural-show-internacional,rolnews.com.br,Brasil,url,0
https://mercoagro.com.br/expositor/290/noticia/2940/expositores?idinteresse=13,mercoagro.com.br,Brasil,url,0
https://www.benuccigallery.com/product-page/quadro-a-origem-encapsulada-coleção-quem-veio-primeiroi,benuccigallery.com,Brasil,url,0
https://livraria.taglivros.com/products/kit-tag-curadoria-na-praiamaro24-9788535937152,livraria.taglivros.com,Brasil,url,0
https://www.faculeste.com.br/pos-graduacao/agricultura-silvicultura-pesca-e-veterinaria,faculeste.com.br,Brasil,url,0
"https://www.mklife.com.br/catalog/product_compare/add/product/1711/uenc/aHR0cHM6Ly93d3cubWtsaWZlLmNvbS5ici9tazE3LTcwMDAzLTE3MTEuaHRtbA,,/form_key/fv7Q1WhbRQlO36jV",mklife.com.br,Brasil,url,0
https://www.sagatoyota.com.br/toyota-df-asa-norte/ofertas/detalhe/18-de-desconto-corresponde-a-de-r-47mil-de-desconto-6859-346096,sagatoyota.com.br,Brasil,url,0
https://lojasdalia.com.br/produtos/capa-de-edredom-kacyumara-satinee-300-fios-100-algodao-egipcio-queen,lojasdalia.com.br,Brasil,url,0
https://careers.subsea7.com/job/Houston-Mechanical-Engineer-Customized-Solutions-TX-77001/1352766355,careers.subsea7.com,Brasil,url,0
https://ilhadoporn.com/videos/lesbicas-intensas-meu-marido-descobre-o-prazer-intimo-na-cama-com-minha-melhor-amiga,ilhadoporn.com,Brasil,url,0
https://marciodesignerstore.com.br/produtos/seiko-prospex-1968-heritage-divers-gmt-branco-spb519j1-b1sx,marciodesignerstore.com.br,Brasil,url,0
https://cursosgratis.uemp.com.br/entrar/aHR0cHM6Ly9jdXJzb3NncmF0aXMudWVtcC5jb20uYnIvbWF0cmljdWxhL2dlc3Rhby1kZS1jb25mbGl0b3M=,cursosgratis.uemp.com.br,Brasil,url,0
https://casaraoimoveis.com.br/imovel/aluguel-apartamento-1-quartos-centro-pelotas/20678,casaraoimoveis.com.br,Brasil,url,0
https://www.renatadecoracoes.com/cama/cobre-leito-colcha-genebra-percal-400-fios-toque-de-pluma-premium-com-porta-travesseiro-com-abas,renatadecoracoes.com,Brasil,url,0
https://www.criarenquete.com.br/17663410-qual-a-melhor-protagonista-das-21h-dos-ultimos-10-anos-enquete-valida.html,criarenquete.com.br,Brasil,url,0
https://amprev.ap.gov.br/uploads/setores/Comunicacao/galerias/1º_Seminário_Estadual_de_Previdência:_regras_de_acesso_aos_benefícios/IMG_2407.png,amprev.ap.gov.br,Brasil,url,0
https://www.surfalive.com.br/produto/short-john-rip-curl-juvenil-trad-2-2mm-back-zip-black-102227,surfalive.com.br,Brasil,url,0
https://www.sohopapelaria.com.br/produtos/caneta-gel-leuchtturm1917-drehgriffel-nr-1-port-red,sohopapelaria.com.br,Brasil,url,0
https://www.montblanc.com.br/caneta-esferografica-starwalker-polargreen-resina-preciosa-132904/profile,montblanc.com.br,Brasil,url,0
https://a8se.com/noticias/aracaju/campanha-incentiva-adocao-responsavel-de-caes-e-gatos-em-aracaju,a8se.com,Brasil,url,0
https://www.redeconstruirmilmart.com.br/p-revestimento-retificado-acetinado-branco-7201-35-5x72-5-a2-2-31m-viva-v0861,redeconstruirmilmart.com.br,Brasil,url,0
https://assistenciasocial-aju.com.br/estatisticas/admin-tema/consultar-unidades.aspx,assistenciasocial-aju.com.br,Brasil,url,0
https://realiacessorios.com.br/produtos/solitario-3mm-cristal-aco-inox-dourado-cod-120,realiacessorios.com.br,Brasil,url,0
https://www.h23.com.br/order/add-cart/2GVBtK0FPdohcjMAYNfOdHpc6OxRgEBvqZhuaUPe~FbBbCLisKYX1sOgfgiPAdTE1V.FuxzthS01EWl1NQOG4w__,h23.com.br,Brasil,url,0
https://skaiky.com.br/produtos/fonte-turbo-20w-entrada-usb-c-linha-premium-skaiky-1x17a,skaiky.com.br,Brasil,url,0
https://aisadobrasil.com.br/condimentadora-de-parede/cuba-acrilico-1-6-100mm/condimentadora-de-parede-4-cubas-acrilico-1-6-100mm-aisa,aisadobrasil.com.br,Brasil,url,0
https://viajarbarato.com.br/oferta-compra-coletiva/pacote-travessia-msc-barcelona-ilhas-canarias-11309.htm,viajarbarato.com.br,Brasil,url,0
"https://www.hitoficial.com.br/novidades/mais-vendidos/Bege/G?O=OrderByTopSaleDESC&PS=36&map=c,c,specificationFilter_20,specificationFilter_19",hitoficial.com.br,Brasil,url,0
https://tiraninha.world/manga/foi-um-casamento-por-conveniencia-mas-estou-ligado-a-voce-acabou/capitulo-15-o-fim-e-um-novo-comeco_1,tiraninha.world,Brasil,url,0
https://xvidios.xxx/video/%e4%bb%99%e9%80%86%e5%8a%a8%e6%bc%ab%e8%a7%82%e7%9c%8b%e5%ae%8c%e6%95%b4%e7%89%88128%e9%9b%86%e5%ae%89%e5%85%a8%e8%a7%82%e5%bd%b1,xvidios.xxx,Brasil,url,0
https://www.soldafria.com.br/componentes-eletronicos/conector/conector-kk-5045-180g-macho/conector-5045-5-kk-5-vias-macho,soldafria.com.br,Brasil,url,0
https://www.metlife.com.br/content/dam/metlifecom/br/PDFs/numero-susep/Planos-individuais/vida-total-singular-legado---n-susep-15414-6589302025-29/0-vts_legado_condicoes-gerais--07_10_25-a-3_11_25.pdf,metlife.com.br,Brasil,url,0
https://lojadocuteleiro.com.br/produtos/cinta-de-lixa-ox-aluminio-ceramico-2000x50mm-klingspor1,lojadocuteleiro.com.br,Brasil,url,0
https://opovocomanoticia.blogspot.com/2026/05/marcos-pneus-sempre-com-o-melhor_0452603985.html,opovocomanoticia.blogspot.com,Brasil,url,0
https://www.atoananet.com.br/humor/permalink/451127/banho-entre-o-spa-de-luxo-e-a-engenharia-do-improvavel.htm,atoananet.com.br,Brasil,url,0
https://www.mercadodassobrancelhas.com.br/lifting-glam-/finalizadores/american-burrs,mercadodassobrancelhas.com.br,Brasil,url,0
https://www.cpflempresas.com.br/institucional/institucional/servicosonline/historicofatura/historicofatura.aspx,cpflempresas.com.br,Brasil,url,0
https://www.outletgatoseatos.com.br/novidades/vestido-midi-malha-vis-up-strong-gatos-e-atos-7075,outletgatoseatos.com.br,Brasil,url,0
https://b2brazil.com.br/hotsite/kmc1992/resina-poliester-para-mdf-de-baixa-tempe,b2brazil.com.br,Brasil,url,0
https://museudeartedorio.org.br/publicacoes/do-valongo-a-favela-imaginario-e-periferia,museudeartedorio.org.br,Brasil,url,0
https://empresas.eureca.me/post/remuneração-e-benefícios-atrativos-para-estágio-e-trainee,empresas.eureca.me,Brasil,url,0
https://deunoposte.online/resultado-das-16-horas-do-jogo-do-bicho-ptv-rj-de-terca-feira-26-05-2026,deunoposte.online,Brasil,url,0
https://www.perfectgirl.com.br/produtos/pijama-infantil-longo-de-inverno-full-stitch-constelacao-f-branco-747-1447w,perfectgirl.com.br,Brasil,url,0
https://www.plataformacejurnorte.com.br/cursos/aulas-online-ou-presenciais/ministerio-publico,plataformacejurnorte.com.br,Brasil,url,0
https://mapadacachaca.com.br/degustacao/princesa-isabel-o-grande-buda-2025-l-01,mapadacachaca.com.br,Brasil,url,0
https://medeirosneto.com/noticia/36284/xo-forro-atracoes-de-outros-generos-aparecem-com-altos-caches-em-lista-de-contratacoes-para-sao-joao.html,medeirosneto.com,Brasil,url,0
https://esportesdeluxe.com.br/tipo-de-acessorio-para-ciclismo/sapatilha-ciclismo,esportesdeluxe.com.br,Brasil,url,0
https://tribunadaregiao.com.br/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-07-at-12.07.121.jpeg,tribunadaregiao.com.br,Brasil,url,0
https://ripanosmalandros.com.br/camara-aprova-serie-de-mocoes-de-aplausos-maioria-homenageia-diretores-do-hospital-do-cancer,ripanosmalandros.com.br,Brasil,url,0
https://www.radiojotafm.com.br/selviria/caravana-cultural-leva-arte-e-conscientizacao-sobre-transito-a/78974,radiojotafm.com.br,Brasil,url,0
https://www.telhanorte.com.br/chuveiro-eletronico-acqua-duo-multitemperatura-7800w-220v-black-e-cromado-lorenzetti-1553569/p,telhanorte.com.br,Brasil,url,0
https://aroeira.jetcloud.com.br/wp-content/uploads/2025/11/2025_11_18_catalao_sae2025_Relacao_Final_Apresentou_Documentacao_Funcao_Jurado.pdf,aroeira.jetcloud.com.br,Brasil,url,0
https://institutocaldeira.org.br/blog/espiando-o-futuro-ia-desastres-ambientais-e-humanizacao,institutocaldeira.org.br,Brasil,url,0
https://www.arquidiocesejoinville.com.br/informa/palavra-do-arcebispo-coracao-de-maria-reflexo-da-ternura-divina-de-jesus-2026-06-01-08-45-28,arquidiocesejoinville.com.br,Brasil,url,0
https://www.guiagaysaopaulo.com.br/noticias/famosos/para-baby-do-brasil-ser-gay-e-questao-de-escolha,guiagaysaopaulo.com.br,Brasil,url,0
https://sestsenatvagas.enlizt.me/vagas/instrutor_-a-_transito_-_220h_-_especializados_-_1829-26-290526,sestsenatvagas.enlizt.me,Brasil,url,0
https://conceitoimoveispg.com.br/imovel/399295.001/casa-padrao-2-dormitorios-cara-cara-ponta-grossa-PR/locacao,conceitoimoveispg.com.br,Brasil,url,0
https://entrenostecelagem.com.br/produtos/rede-solar-croche-varanda-removivel-1nm4s,entrenostecelagem.com.br,Brasil,url,0
https://www.record.com.br/blogs/news/kaka-wera-abre-evento-que-tera-tambem-cidinha-da-silva,record.com.br,Brasil,url,0
https://www.ururau.com.br/noticias/policia/mulher-de-rabico-e-presa-em-operacao-contra-lavagem-de-dinheiro-do-cv/81527,ururau.com.br,Brasil,url,0
https://www.gauchadistribuidora.com.br/fotocondutores/fotocondutor-brother-tn-2340-12k-premium,gauchadistribuidora.com.br,Brasil,url,0
https://americario.com.br/noticias/america-e-superado-pelo-marica-na-serie-a2-carioca,americario.com.br,Brasil,url,0
https://presencial.fametro.edu.br/wp-content/uploads/2025/05/FMT-Projeto-Pedagogico-do-Curso-de-Pedagogia-Zona-Sul.pdf,presencial.fametro.edu.br,Brasil,url,0
https://www.donalolla.com/vestidos/vestidos-brancosloja990548order0categoria3169fbclidfbclid,donalolla.com,Brasil,url,0
https://www.curitiba.pr.leg.br/institucional/combate-a-covid-19/colecoes-de-noticias-sobre-a-pandemia-da-covid-19/todas-as-noticias-relacionadas-a-pandemia-de-covid-19,curitiba.pr.leg.br,Brasil,url,0
https://www.itaberabanoticias.com.br/emprego/edital-abre-mais-de-230-vagas-para-cursos-gratuitos-em-itaberaba,itaberabanoticias.com.br,Brasil,url,0
https://tyuco.com.br/imovel/TE0174/terreno-as-margens-da-br-no-centro-em-tijucas,tyuco.com.br,Brasil,url,0
https://loja.leitederosas.com.br/linha-leite-de-rosas/leite-de-rosas-tradicional/leite-de-rosas-m-100ml-tradicional,loja.leitederosas.com.br,Brasil,url,0
https://www.horario-correios.com/Correios%20AC%20SHOPPING%20CIDADE%20Belo%20Horizonte%20Centro/30160-973/Belo%20Horizonte/a8EfmgCdlXTrbpA7,horario-correios.com,Brasil,url,0
https://online.crcsp.org.br/comum/complementares/ouvidoria/\downloads\relatorio_ouvidoria_2017.pdf,online.crcsp.org.br,Brasil,url,0
https://www.ibahia.com/diversao/nem-te-conto/virginia-faz-forte-desabafo-apos-ser-xingada-no-maracana-acuada-366765,ibahia.com,Brasil,url,0
https://www.daninoce.com.br/ideias/teste-para-marido-32-perguntas-para-fazer-antes-de-casar-com-o-boy,daninoce.com.br,Brasil,url,0
https://portal.secad.artmed.com.br/doi/volume/doi/artigo/participacao-comunitaria-e-controle-social-na-pandemia-de-covid-19,portal.secad.artmed.com.br,Brasil,url,0
https://webterra.com.br/2026/05/30/apos-inspecao-anvisa-autoriza-producao-da-ype-mas-mantem-restricoes,webterra.com.br,Brasil,url,0
https://importecatacado.com.br/produto/frasqueira-medicamentos-plast-6-20lts-vermelha-27330,importecatacado.com.br,Brasil,url,0
https://gmaisnoticias.com/click.php?url=https://camporeal.camporeal.edu.br/vestibular&i=superbanner&name=Campo_Real_superbanner,gmaisnoticias.com,Brasil,url,0
sissymeet.com,sissymeet.com,México,homepage,0
gnosis.itsc.edu.mx,gnosis.itsc.edu.mx,México,homepage,0
centrodeidiomasxalapa.com,centrodeidiomasxalapa.com,México,homepage,0
site.japami.gob.mx,site.japami.gob.mx,México,homepage,0
epak.pak2go.com,epak.pak2go.com,México,homepage,0
procesos.finanzas.cdmx.gob.mx,procesos.finanzas.cdmx.gob.mx,México,homepage,0
baw-auto-mexico.com,baw-auto-mexico.com,México,homepage,0
learningml.medicallife.online,learningml.medicallife.online,México,homepage,0
miaslabs.com,miaslabs.com,México,homepage,0
suap.qroo.gob.mx,suap.qroo.gob.mx,México,homepage,0
monicaortiz.mx,monicaortiz.mx,México,homepage,0
puepenarm.com,puepenarm.com,México,homepage,0
movilidaf.com,movilidaf.com,México,homepage,0
pensionsegura.org,pensionsegura.org,México,homepage,0
uaeh.edu.mx,uaeh.edu.mx,México,homepage,0
mylinguistica.com,mylinguistica.com,México,homepage,0
unlockerfast.com.mx,unlockerfast.com.mx,México,homepage,0
herbalia.mx,herbalia.mx,México,homepage,0
academia.dck-online.com,academia.dck-online.com,México,homepage,0
herorefacciones.mx,herorefacciones.mx,México,homepage,0
prepa2.taled.mx,prepa2.taled.mx,México,homepage,0
siiauescolar.siiau.udg.mx,siiauescolar.siiau.udg.mx,México,homepage,0
odmexpress.com.mx,odmexpress.com.mx,México,homepage,0
grupovordcab.cloud,grupovordcab.cloud,México,homepage,0
sii.upp.edu.mx,sii.upp.edu.mx,México,homepage,0
ovc.guerrero.gob.mx,ovc.guerrero.gob.mx,México,homepage,0
contalink.com,contalink.com,México,homepage,0
fim.umich.mx,fim.umich.mx,México,homepage,0
uvl.telmex.com,uvl.telmex.com,México,homepage,0
folletos.cantia.com.mx,folletos.cantia.com.mx,México,homepage,0
academica.uat.edu.mx,academica.uat.edu.mx,México,homepage,0
http://financrece.com/leon,financrece.com,México,url,0
https://zadako.com/cart,zadako.com,México,url,0
https://www.vanity.com.mx/cart,vanity.com.mx,México,url,0
https://app.refpal.org/login_forgot,app.refpal.org,México,url,0
https://estadistica.io/login,estadistica.io,México,url,0
https://www.akdmic.com/privacy,akdmic.com,México,url,0
https://turbopeso.mx/mi-cuenta,turbopeso.mx,México,url,0
https://5smm.com/signup,5smm.com,México,url,0
https://www.creditienda.mx/aviso-privacidad,creditienda.mx,México,url,0
https://covadosa.store/contacto.cshtml,covadosa.store,México,url,0
https://communique.odoo.com/aviso-de-privacidad,communique.odoo.com,México,url,0
https://e-indigo.com/AltaUsuarios.html,e-indigo.com,México,url,0
https://www.tarjetas.creditobanorte.com/conf,tarjetas.creditobanorte.com,México,url,0
https://sicepachuca.cobaeh.edu.mx/loginAspirantes.php,sicepachuca.cobaeh.edu.mx,México,url,0
https://www.mi-rfc.com.mx/politica-de-cookies,mi-rfc.com.mx,México,url,0
https://support.netwey.com.mx/open.php,support.netwey.com.mx,México,url,0
https://www.intracomer.com.mx/intranet/login,intracomer.com.mx,México,url,0
https://media.knova.com.mx/manuales/11110.pdf,media.knova.com.mx,México,url,0
https://cursos02.usicamm.gob.mx/login/index.php,cursos02.usicamm.gob.mx,México,url,0
https://qrohuimilpan.garis.com.mx/home/factura.html,qrohuimilpan.garis.com.mx,México,url,0
https://salamanca.grupogorey.com/login/index.php,salamanca.grupogorey.com,México,url,0
http://cesmdfa.tfja.gob.mx/TFJFAe5/tfjfae5.php,cesmdfa.tfja.gob.mx,México,url,0
https://aplicaciones.upaep.mx/domain/estudiantesV3/login,aplicaciones.upaep.mx,México,url,0
https://seer.gob.mx/constancia/ConstanciaNormal/index.php,seer.gob.mx,México,url,0
https://cultura.michoacan.gob.mx/categoria/cartelera/,cultura.michoacan.gob.mx,México,url,0
https://es.smartling.com/resources/case-study/ibm,es.smartling.com,México,url,0
https://api.traxion.global/assets/pdf/Prospecto.pdf,api.traxion.global,México,url,0
https://connect.toka.com.mx/administrador/Cuenta/IniciarSesion,connect.toka.com.mx,México,url,0
https://intranet.ebc.edu.mx/web/ebc/recuperar-contrase%C3%B1a,intranet.ebc.edu.mx,México,url,0
http://siienet.utn.edu.mx/paginas/alumnos/inicioalumnos.html,siienet.utn.edu.mx,México,url,0
https://www.e-golmex.com/Cuenta/Login,e-golmex.com,México,url,0
https://maulab.com.mx/lista_pruebas/8,maulab.com.mx,México,url,0
https://mkt.sorteostec.org/colaborador-voluntario-sorteostec-0,mkt.sorteostec.org,México,url,0
https://bolsadeempleo.irapuato.gob.mx/job_search_by_skill.php,bolsadeempleo.irapuato.gob.mx,México,url,0
https://cienciassociales.uaz.edu.mx/login/forgot_password.php,cienciassociales.uaz.edu.mx,México,url,0
https://cms.reservamos.mx/grupo-autobuses/grupo-flecha-amarilla,cms.reservamos.mx,México,url,0
https://cursos.ulinea.org/admin/tool/dataprivacy/summary.php,cursos.ulinea.org,México,url,0
https://teacherdaniel.org/admin/tool/dataprivacy/summary.php,teacherdaniel.org,México,url,0
https://aravia.online/admin/tool/dataprivacy/summary.php,aravia.online,México,url,0
